feature_name,Model 1,feature_imp_scaled_vals,Region,Model,Model 2
Standard Composition - SOY LECITHIN - Value - %_0.003,0.0,0.014199766587923879,MEU,Model 1,
Standard Composition - SODIUM HYDROXIDE - Value - %_0.0,0.0,0.013630183288797813,MEU,Model 1,
"Quantitative - Sediment, insolubility index - Max_0.0",0.0,0.013599887560029274,MEU,Model 1,
Standard Composition - MILKFAT - Value - %_0.0,0.0,0.012955040176768753,MEU,Model 1,
Standard Composition - LACTOSE - Value - %,0.0,0.012063488624523602,MEU,Model 1,
Standard Composition - SULFITES (INDIRECTLY ADDED) - HARMONIZED TO 100000000511 - Value - PPM_0.0,0.0,0.011571843985650324,MEU,Model 1,
Additional Particle Size Par - Particle Size D50 - Min_50.0,0.0,0.011565736982207423,MEU,Model 1,
Standard Composition - LECITHIN - Value - %_0.003,0.0,0.01149849572906004,MEU,Model 1,
Standard Composition - PALM OIL - Value - %,0.0,0.011485913640146917,MEU,Model 1,
Standard Composition - CHEESE - Value - %_0.0,0.0,0.011275605970248886,MEU,Model 1,
Standard Composition - CARAMELIZED SUGAR SYRUP - Value - %_0.0,0.0,0.011160551701103165,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Target disc A, Maximum disc B",0.0,0.011107547611678596,MEU,Model 1,
Standard Composition - TRICALCIUM ORTHOPHOSPHATE - Value - %,0.0,0.011079007169056227,MEU,Model 1,
Standard Composition - MINERAL SALT - Value - %_0.012,0.0,0.010581833682300057,MEU,Model 1,
"Quantitative - Sediment, insolubility index - Max_0.5",0.0,0.010480809389461406,MEU,Model 1,
Standard Composition - SILICON DIOXIDE - Value - %,0.0,0.010293110455085007,MEU,Model 1,
Additional Particle Size Par - Particle Size D90 - Min_90.0,0.0,0.010146514068055048,MEU,Model 1,
Standard Composition - SODIUM CITRATE - Value - %_0.0,0.0,0.009700186229874687,MEU,Model 1,
Standard Composition - STARCH - Value - %_0.075,0.0,0.009587911499152982,MEU,Model 1,
Standard Composition - DEHYDRATED CREAM (FROM MILK) - Value - %_1,0.0,0.009494347363335418,MEU,Model 1,
Standard Composition - CAPSORUBIN_RMAT_10130094_10 - Value - %_0.0012,0.0,0.009332034919893071,MEU,Model 1,
Standard Composition - ANIMAL RENNET - Value - %_0.0,0.0,0.009301207182904489,MEU,Model 1,
Standard Composition - COCOA BUTTER - Value - %_0.337,0.0,0.008622827094095708,MEU,Model 1,
Standard Composition - LYSOZYME - Value - %_0.0,0.0,0.007988828763780195,MEU,Model 1,
Standard Composition - MILK MINERALS - Value - %_1,0.0,0.007739774865054953,MEU,Model 1,
Additional Particle Size Par - Particle Size D50 - Min_30.0,0.0,0.007697094615882127,MEU,Model 1,
Standard Composition - RAPESEED OIL - Value - %_0.57,0.0,0.006876706957213799,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Target disc A, Maximum disc B",0.0,0.006685624687007851,MEU,Model 1,
Standard Composition - STARCH - Value - %_0.0,0.0,0.006409229584712123,MEU,Model 1,
Standard Composition - MINERAL SALT - Value - %_0.0,0.0,0.006244243266374889,MEU,Model 1,
Standard Composition - SOY LECITHIN - Value - %_0.0,0.0,0.0059991329142150334,MEU,Model 1,
Standard Composition - EMMENTAL - Value - %_0.24,0.0,0.00597740617454085,MEU,Model 1,
Standard Composition - BEET SUGAR - Value - %,0.0,0.005701890564009795,MEU,Model 1,
Standard Composition - THERMAL PROCESS FLAVORING - Value - %_0.0005,0.0,0.005692252291926047,MEU,Model 1,
Standard Composition - DISODIUM 5'-INOSINATE - Value - %_0.0,0.0,0.005449123586980943,MEU,Model 1,
Standard Composition - SODIUM PHOSPHATE - Value - %,0.0,0.005405958614835405,MEU,Model 1,
Standard Composition - DISODIUM ORTHOPHOSPHATE - Value - %_0.018000000000000002,0.0,0.00534645432959815,MEU,Model 1,
Additional Particle Size Par - Particle Size D90 - Min_150.0,0.0,0.005066819094221303,MEU,Model 1,
Standard Composition - CAROTENE - Value - %_0.0002,0.0,0.004963095695552986,MEU,Model 1,
Standard Composition - CARAMELIZED SUGAR SYRUP - Value - %_0.26,0.0,0.004859650129984827,MEU,Model 1,
Standard Composition - CAROTENE - Value - %_0.0,0.0,0.004834038468245272,MEU,Model 1,
Standard Composition - WHEY PROTEIN CONCENTRATE (FROM MILK) - Value - %_1,0.0,0.004682364797542978,MEU,Model 1,
Standard Composition - DRIED CREAM CHEESE - Value - %_0.0,0.0,0.004426257853083135,MEU,Model 1,
Standard Composition - FLAVORING SUBSTANCES WITH 0.7% AMMONIUM CHLORIDE - Value - %_0.0,0.0,0.004321382158192459,MEU,Model 1,
Standard Composition - DEHYDRATED CHEESE POWDER_RMAT_10130094_10 - Value - %_0.4336,0.0,0.004308136599862919,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Target disc A, Maximum disc C",0.0,0.003933895966367493,MEU,Model 1,
Standard Composition - CHEESE - Value - %_0.25,0.0,0.0036367614715500395,MEU,Model 1,
Standard Composition - RENNET - Value - %_0.0002,0.0,0.0035842177163964988,MEU,Model 1,
Standard Composition - BUTTERFAT - Value - %_1,0.0,0.003384495996263194,MEU,Model 1,
Standard Composition - MONOSODIUM GLUTAMATE - Value - %_0.05,0.0,0.003265318403179667,MEU,Model 1,
Standard Composition - DRIED CREAM CHEESE - Value - %_0.67,0.0,0.003031704233246849,MEU,Model 1,
Standard Composition - WHEY PERMEATE - Value - %_1.0,0.0,0.003009437612600034,MEU,Model 1,
Standard Composition - BETA CAROTENES - Value - %_0.0,0.0,0.0028713959712855564,MEU,Model 1,
Standard Composition - ANIMAL RENNET - Value - %_0.0006,0.0,0.0028578047339880936,MEU,Model 1,
Standard Composition - POTATO MALTODEXTRIN - Value - %_0.084,0.0,0.002733633291585021,MEU,Model 1,
Standard Composition - CORN MALTODEXTRIN - Value - %,0.0,0.002680822705658778,MEU,Model 1,
Standard Composition - CALCIUM LACTATE - Value - %_0.0,0.0,0.0026484418341527587,MEU,Model 1,
Standard Composition - BUTTERFAT - Value - %_0,0.0,0.002464087317610002,MEU,Model 1,
Standard Composition - POTASSIUM CHLORIDE - Value - %_0.012,0.0,0.0024070923184371625,MEU,Model 1,
Standard Composition - SODIUM HYDROXIDE - Value - %_0.001,0.0,0.0023369851883930566,MEU,Model 1,
Standard Composition - LACTIC ACID - Value - %_0.0,0.0,0.002177476092888184,MEU,Model 1,
Standard Composition - LACTIC ACID - Value - %_1.0,0.0,0.00215292263638229,MEU,Model 1,
Standard Composition - RENNET - Value - %_0.0,0.0,0.0020866715272039,MEU,Model 1,
Standard Composition - CITRIC ACID - Value - %_0.0,0.0,0.001919887007627968,MEU,Model 1,
Standard Composition - LECITHIN - Value - %_0.0,0.0,0.001910684123940287,MEU,Model 1,
Standard Composition - CALCIUM LACTATE - Value - %_0.003,0.0,0.0019057756822964715,MEU,Model 1,
Standard Composition - CAPSORUBIN_RMAT_10130094_10 - Value - %_0.0,0.0,0.0016992864253652289,MEU,Model 1,
Standard Composition - SODIUM CITRATE - Value - %_0.0075,0.0,0.001641680205875061,MEU,Model 1,
Standard Composition - MILK PROTEIN CONCENTRATE - Value - %_0.135,0.0,0.001601272181649202,MEU,Model 1,
Standard Composition - THERMAL PROCESS FLAVORING - Value - %_0.0,0.0,0.00157547472062895,MEU,Model 1,
Standard Composition - WHEY PROTEIN CONCENTRATE (FROM MILK) - Value - %_0,0.0,0.001547895591021564,MEU,Model 1,
Standard Composition - CITRIC ACID - Value - %_0.005,0.0,0.001262535223744425,MEU,Model 1,
Standard Composition - FLAVORING SUBSTANCES WITH 0.7% AMMONIUM CHLORIDE - Value - %_0.02,0.0,0.0011593263078400569,MEU,Model 1,
Standard Composition - DISODIUM 5'-GUANYLATE - Value - %_0.001,0.0,0.0011109467405648991,MEU,Model 1,
Standard Composition - GUM ARABIC - Value - %_0.0,0.0,0.0010744708448444022,MEU,Model 1,
Standard Composition - BETA CAROTENES - Value - %_4e-05,0.0,0.00104577133199523,MEU,Model 1,
Standard Composition - LYSOZYME - Value - %_0.0002,0.0,0.001035383815681504,MEU,Model 1,
Standard Composition - GUM ARABIC - Value - %_0.004,0.0,0.0009288857826332789,MEU,Model 1,
Standard Composition - SULFITES (INDIRECTLY ADDED) - HARMONIZED TO 100000000511 - Value - PPM_9.99,0.0,0.0006824430107612925,MEU,Model 1,
Standard Composition - NATURE IDENTICAL EMMENTAL FLAVOR - Value - %_0.0,0.0,0.0006792885721886687,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Target disc A, Maximum disc C",0.0,0.0006753873533192075,MEU,Model 1,
Standard Composition - POTASSIUM CHLORIDE - Value - %_0.0,0.0,0.00054739357768058,MEU,Model 1,
Standard Composition - COCOA BUTTER - Value - %_0.0,0.0,0.0005444477570743666,MEU,Model 1,
Standard Composition - VEGETABLE OIL - Value - %_0.009000000000000001,0.0,0.0,MEU,Model 1,
Standard Composition - WHEY PERMEATE - Value - %_0.0,0.0,0.0,MEU,Model 1,
Standard Composition - VEGETABLE OIL - Value - %_0.0,0.0,0.0,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Target disc A, Maximum disc C",0.0,0.0,MEU,Model 1,
Standard Composition - EMMENTAL - Value - %_0.0,0.0,0.0,MEU,Model 1,
Standard Composition - DISODIUM 5'-INOSINATE - Value - %_0.001,0.0,0.0,MEU,Model 1,
Standard Composition - POTATO MALTODEXTRIN - Value - %_0.0,0.0,0.0,MEU,Model 1,
Standard Composition - MONOSODIUM GLUTAMATE - Value - %_0.0,0.0,0.0,MEU,Model 1,
Standard Composition - DISODIUM ORTHOPHOSPHATE - Value - %_0.0,0.0,0.0,MEU,Model 1,
Standard Composition - MILK PROTEIN CONCENTRATE - Value - %_0.0,0.0,0.0,MEU,Model 1,
Standard Composition - DISODIUM 5'-GUANYLATE - Value - %_0.0,0.0,0.0,MEU,Model 1,
Standard Composition - DEHYDRATED CHEESE POWDER_RMAT_10130094_10 - Value - %_0.0,0.0,0.0,MEU,Model 1,
Standard Composition - SWEETENED CONDENSED MILK - Value - %_0.0,0.0,0.0,MEU,Model 1,
Standard Composition - NATURE IDENTICAL EMMENTAL FLAVOR - Value - %_0.015,0.0,0.0,MEU,Model 1,
Standard Composition - MILK - Value - %,1.0,1.0,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Maximum disc B",1.0,0.7405650156437342,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Maximum disc B",1.0,0.505537338535842,MEU,Model 1,
"Quantitative - Density, bulk free flow - Max",1.0,0.4498515535516515,MEU,Model 1,
Food Safety Requirements - Sensitive–Maybe source of pathogens;ING/subcomponents have gone through validated pathogen reduction step - Contaminant Limits Required_Yes,1.0,0.44579013478553253,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Maximum disc B",1.0,0.4405430314280411,MEU,Model 1,
"Nutrient Composition - Total Fat, g - Value - %",1.0,0.39420347350515866,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Not Applicable",1.0,0.3327394136355127,MEU,Model 1,
Food Safety Requirements - Sensitive–Maybe source of pathogens;ING/subcomponents have gone through validated pathogen reduction step - Contaminant Limits Required_Not Applicable,1.0,0.2926932575158574,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Not Applicable",1.0,0.22026272619586476,MEU,Model 1,
"Nutrient Composition - Protein, g - Value - %",1.0,0.19670471759036096,MEU,Model 1,
"Nutrient Composition - Available Carbohydrate, g - Value - %",1.0,0.19563567000846008,MEU,Model 1,
"Nutrient Composition - Available Carbohydrate, g (MX calculation) - Value - %",1.0,0.1847573718447763,MEU,Model 1,
"Nutrient Composition - Moisture, g - Value - %",1.0,0.15769851725467007,MEU,Model 1,
"Nutrient Composition - Lactose, g - Value - %",1.0,0.12617540621839946,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Not Applicable",1.0,0.1213391437141678,MEU,Model 1,
Standard Composition - SKIM MILK - Value - %,1.0,0.11354601729440411,MEU,Model 1,
"Quantitative - Density, bulk tapped - Max",1.0,0.09125417475681927,MEU,Model 1,
Food Safety Requirements - Sensitive–Maybe source of pathogens;ING/subcomponents have gone through validated pathogen reduction step - Contaminant Limits Required_No,1.0,0.08582696849735988,MEU,Model 1,
Additional Particle Size Par - Particle Size D90 - Min_0.0,1.0,0.07325600703042792,MEU,Model 1,
Standard Composition - WHEY PROTEIN CONCENTRATE (FROM MILK) - Value - %_1,1.0,0.06865122519796424,MEU,Model 1,
"Quantitative - Sediment, insolubility index - Max_0.5",1.0,0.06483928645601403,MEU,Model 1,
Additional Particle Size Par - Particle size D10 - Min_10.0,1.0,0.05743253435996016,MEU,Model 1,
Additional Particle Size Par - Particle Size D90 - Min_90.0,1.0,0.05628765305068081,MEU,Model 1,
Additional Particle Size Par - Particle Size D50 - Min_30.0,1.0,0.05122713913251038,MEU,Model 1,
Standard Composition - DEHYDRATED CREAM (FROM MILK) - Value - %_0,1.0,0.04818047561928391,MEU,Model 1,
Standard Composition - SUGAR - Value - %,1.0,0.04564994642589326,MEU,Model 1,
"Quantitative - Sediment, insolubility index - Max_0.0",1.0,0.042427842439369444,MEU,Model 1,
Standard Composition - DEHYDRATED CREAM (FROM MILK) - Value - %_1,1.0,0.04214754531722116,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Target disc A, Maximum disc B",1.0,0.04186015602390621,MEU,Model 1,
Standard Composition - CREAM - Value - %_1.0,1.0,0.038866036131988614,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Target disc A, Maximum disc B",1.0,0.03495757722404087,MEU,Model 1,
Standard Composition - SALT - Value - %,1.0,0.03421325873659231,MEU,Model 1,
Standard Composition - LACTOSE - Value - %,1.0,0.033556510894128734,MEU,Model 1,
Standard Composition - CREAM - Value - %_0.0,1.0,0.03241299546983032,MEU,Model 1,
Additional Particle Size Par - Particle Size D50 - Min_0.0,1.0,0.03128509970652196,MEU,Model 1,
Standard Composition - MICROBIAL RENNET - Value - %,1.0,0.028939151451471697,MEU,Model 1,
Standard Composition - STARTER CULTURE - Value - %,1.0,0.028516064831401126,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria_Target disc A, Maximum disc C",1.0,0.025740182154627624,MEU,Model 1,
Standard Composition - LACTOSE AND MILK PROTEINS - Value - %,1.0,0.0253423307900617,MEU,Model 1,
Additional Particle Size Par - Particle size D10 - Min_0.0,1.0,0.02140432342323189,MEU,Model 1,
Standard Composition - CALCIUM CHLORIDE - Value - %,1.0,0.01986318496160307,MEU,Model 1,
Standard Composition - YOGURT - Value - %,1.0,0.017021886136948407,MEU,Model 1,
Standard Composition - MILKFAT - Value - %_1.0,1.0,0.01556390985477336,MEU,Model 1,
Standard Composition - WHEY - Value - %,1.0,0.01451665195488044,MEU,Model 1,
Standard Composition - WHEY PROTEIN CONCENTRATE (FROM MILK) - Value - %_0,1.0,0.013465313662430872,MEU,Model 1,
Standard Composition - MILKFAT - Value - %_0.0,1.0,0.012252086940173124,MEU,Model 1,
Additional Particle Size Par - Particle Size D50 - Min_50.0,1.0,0.010910840696910338,MEU,Model 1,
Standard Composition - BEET SUGAR - Value - %,1.0,0.008971618395815222,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Target disc A, Maximum disc B",1.0,0.007582948712555987,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.2_Target disc A, Maximum disc C",1.0,0.007468735660937398,MEU,Model 1,
Standard Composition - DRIED CREAM CHEESE - Value - %_0.67,1.0,0.007149000280469482,MEU,Model 1,
Standard Composition - PALM OIL - Value - %,1.0,0.006332601160706915,MEU,Model 1,
Standard Composition - WHEY PERMEATE - Value - %_1.0,1.0,0.006293533288073703,MEU,Model 1,
Standard Composition - SOY LECITHIN - Value - %_0.003,1.0,0.006286672401366741,MEU,Model 1,
Standard Composition - MILK MINERALS - Value - %_0,1.0,0.005819772240258581,MEU,Model 1,
Standard Composition - YOGURT POWDER - Value - %,1.0,0.005711759326339062,MEU,Model 1,
Standard Composition - DRIED CREAM CHEESE - Value - %_0.0,1.0,0.005533695318854541,MEU,Model 1,
Standard Composition - MINERAL SALT - Value - %_0.0,1.0,0.005505291025589137,MEU,Model 1,
Standard Composition - THERMAL PROCESS FLAVORING - Value - %_0.0005,1.0,0.005379583501660208,MEU,Model 1,
Standard Composition - CHEESE - Value - %_0.0,1.0,0.0045478934046656976,MEU,Model 1,
Standard Composition - SILICON DIOXIDE - Value - %,1.0,0.004495803711862444,MEU,Model 1,
Standard Composition - NATURAL FLAVOR - Value - %,1.0,0.004430461876640046,MEU,Model 1,
Standard Composition - EMMENTAL - Value - %_0.24,1.0,0.004422475430282435,MEU,Model 1,
Standard Composition - LYSOZYME - Value - %_0.0002,1.0,0.004265240200059436,MEU,Model 1,
Standard Composition - MILK MINERALS - Value - %_1,1.0,0.004054242755005974,MEU,Model 1,
Standard Composition - STARCH - Value - %_0.075,1.0,0.004007153578669808,MEU,Model 1,
Standard Composition - BETA CAROTENES - Value - %_4e-05,1.0,0.003921233128442534,MEU,Model 1,
Standard Composition - SULFITES (INDIRECTLY ADDED) - HARMONIZED TO 100000000511 - Value - PPM_0.0,1.0,0.003718149417126083,MEU,Model 1,
Standard Composition - WATER - Value - %,1.0,0.003678545106541676,MEU,Model 1,
Standard Composition - RENNET - Value - %_0.0,1.0,0.0034800617561342308,MEU,Model 1,
Standard Composition - MINERAL SALT - Value - %_0.012,1.0,0.0034575001686437574,MEU,Model 1,
Standard Composition - WHEY PERMEATE - Value - %_0.0,1.0,0.0033300536210127333,MEU,Model 1,
Standard Composition - LECITHIN - Value - %_0.003,1.0,0.003097778115453801,MEU,Model 1,
Standard Composition - TRICALCIUM ORTHOPHOSPHATE - Value - %,1.0,0.003060589137712002,MEU,Model 1,
"Qualitative - Sediment, scorched particles - Acceptance Criteria.1_Target disc A, Maximum disc C",1.0,0.003020453911408115,MEU,Model 1,
Standard Composition - LACTIC ACID - Value - %_0.0,1.0,0.002874890719866936,MEU,Model 1,
Standard Composition - NATURE IDENTICAL EMMENTAL FLAVOR - Value - %_0.0,1.0,0.0026699683040558642,MEU,Model 1,
Standard Composition - BUTTERFAT - Value - %_1,1.0,0.0026611988749078554,MEU,Model 1,
Standard Composition - CAPSORUBIN_RMAT_10130094_10 - Value - %_0.0012,1.0,0.00261049520628604,MEU,Model 1,
Standard Composition - FLAVORING SUBSTANCES WITH 0.7% AMMONIUM CHLORIDE - Value - %_0.02,1.0,0.0025088688054915272,MEU,Model 1,
Standard Composition - BETA CAROTENES - Value - %_0.0,1.0,0.002475392884091005,MEU,Model 1,
Standard Composition - CITRIC ACID - Value - %_0.005,1.0,0.002435600688678609,MEU,Model 1,
Standard Composition - DEHYDRATED CHEESE POWDER_RMAT_10130094_10 - Value - %_0.4336,1.0,0.002114511194804998,MEU,Model 1,
Standard Composition - ANIMAL RENNET - Value - %_0.0,1.0,0.002107688734330303,MEU,Model 1,
Standard Composition - SOY LECITHIN - Value - %_0.0,1.0,0.002019229629203734,MEU,Model 1,
Standard Composition - CAROTENE - Value - %_0.0002,1.0,0.0019088728176517955,MEU,Model 1,
Standard Composition - CAPSORUBIN_RMAT_10130094_10 - Value - %_0.0,1.0,0.0018844792505599657,MEU,Model 1,
Standard Composition - DISODIUM 5'-GUANYLATE - Value - %_0.001,1.0,0.001857282782950179,MEU,Model 1,
Standard Composition - LECITHIN - Value - %_0.0,1.0,0.0018394361650829834,MEU,Model 1,
Standard Composition - SWEETENED CONDENSED MILK - Value - %_0.6,1.0,0.001809457691376272,MEU,Model 1,
Standard Composition - POTASSIUM CHLORIDE - Value - %_0.0,1.0,0.0017876970678859557,MEU,Model 1,
Standard Composition - RAPESEED OIL - Value - %_0.0,1.0,0.0016804188801683108,MEU,Model 1,
Standard Composition - CORN MALTODEXTRIN - Value - %,1.0,0.0016728649466374293,MEU,Model 1,
Standard Composition - CHEESE - Value - %_0.25,1.0,0.0016587631094249458,MEU,Model 1,
Additional Particle Size Par - Particle Size D90 - Min_150.0,1.0,0.0014496127902133113,MEU,Model 1,
Standard Composition - RAPESEED OIL - Value - %_0.57,1.0,0.0014256951892794296,MEU,Model 1,
Standard Composition - CITRIC ACID - Value - %_0.0,1.0,0.0014149428441082043,MEU,Model 1,
Standard Composition - SULFITES (INDIRECTLY ADDED) - HARMONIZED TO 100000000511 - Value - PPM_9.99,1.0,0.0013907999466821568,MEU,Model 1,
Standard Composition - BUTTER - Value - %,1.0,0.0013355326769401684,MEU,Model 1,
Standard Composition - MILK PROTEIN CONCENTRATE - Value - %_0.135,1.0,0.0013220072869093568,MEU,Model 1,
Standard Composition - STARCH - Value - %_0.0,1.0,0.001244951773093947,MEU,Model 1,
Standard Composition - DISODIUM ORTHOPHOSPHATE - Value - %_0.018000000000000002,1.0,0.0011888655210299693,MEU,Model 1,
Standard Composition - SODIUM PHOSPHATE - Value - %,1.0,0.0010603979591992984,MEU,Model 1,
Standard Composition - GUM ARABIC - Value - %_0.0,1.0,0.0009629767695249696,MEU,Model 1,
Standard Composition - COCOA BUTTER - Value - %_0.337,1.0,0.00094961103739349,MEU,Model 1,
Standard Composition - SODIUM HYDROXIDE - Value - %_0.001,1.0,0.000909207473698447,MEU,Model 1,
Standard Composition - POTASSIUM CHLORIDE - Value - %_0.012,1.0,0.0008918667130325834,MEU,Model 1,
Standard Composition - SODIUM HYDROXIDE - Value - %_0.0,1.0,0.0008582013965728603,MEU,Model 1,
Standard Composition - LYSOZYME - Value - %_0.0,1.0,0.0006854093610937721,MEU,Model 1,
Standard Composition - CALCIUM LACTATE - Value - %_0.0,1.0,0.0,MEU,Model 1,
Standard Composition - FLAVORING SUBSTANCES WITH 0.7% AMMONIUM CHLORIDE - Value - %_0.0,1.0,0.0,MEU,Model 1,
Standard Composition - CALCIUM LACTATE - Value - %_0.003,1.0,0.0,MEU,Model 1,
Standard Composition - EMMENTAL - Value - %_0.0,1.0,0.0,MEU,Model 1,
Standard Composition - DISODIUM 5'-INOSINATE - Value - %_0.001,1.0,0.0,MEU,Model 1,
Standard Composition - NATURE IDENTICAL EMMENTAL FLAVOR - Value - %_0.015,1.0,0.0,MEU,Model 1,
Standard Composition - THERMAL PROCESS FLAVORING - Value - %_0.0,1.0,0.0,MEU,Model 1,
Standard Composition - VEGETABLE OIL - Value - %_0.0,1.0,0.0,MEU,Model 1,
Standard Composition - VEGETABLE OIL - Value - %_0.009000000000000001,1.0,0.0,MEU,Model 1,
Standard Composition - BUTTERFAT - Value - %_0,1.0,0.0,MEU,Model 1,
Standard Composition - GUM ARABIC - Value - %_0.004,1.0,0.0,MEU,Model 1,
Standard Composition - COCOA BUTTER - Value - %_0.0,1.0,0.0,MEU,Model 1,
Standard Composition - SWEETENED CONDENSED MILK - Value - %_0.0,1.0,0.0,MEU,Model 1,
Standard Composition - POTATO MALTODEXTRIN - Value - %_0.0,1.0,0.0,MEU,Model 1,
Standard Composition - MONOSODIUM GLUTAMATE - Value - %_0.0,1.0,0.0,MEU,Model 1,
Standard Composition - MONOSODIUM GLUTAMATE - Value - %_0.05,1.0,0.0,MEU,Model 1,
