Specification Number,Specification description,Region,Type,Volume,Spend,Model 1,Model 2,Model 3,Model 4,variable,value,Cluster name,Level 0,Level 1,Level 2,Level 3
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000006846,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000007251,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000007732,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000007977,0.8544259924967336,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000008049,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000001439,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000006808,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000000289,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000000616,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000000638,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000000723,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000005407,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000006653,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,5,5,0,200000006712,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006844,1.0000000000000009,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000002395,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006627,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006843,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006846,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000007251,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000007732,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000007977,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000008049,0.8220570685372953,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000001439,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006808,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000000289,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000000616,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000000638,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000000723,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000005407,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006653,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006712,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000006846,0.9999999999999997,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000002395,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000006627,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000006843,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000006844,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000007251,0.8675992699533569,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000007732,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000007977,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000008049,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000001439,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000006808,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000000289,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000000616,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000000638,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000000723,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000005407,0.8671633173323141,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000006653,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,3,0,3,0,200000006712,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000007251,1.000000000000001,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000002395,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000006627,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000006843,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000006844,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000006846,0.8675992699533569,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000007732,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000007977,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000008049,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000001439,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000006808,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000000289,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,3,5,3,7,200000000616,,,ACID,POWDER,CITRIC ACID NON,GMO
