Specification Number,Specification description,Region,Type,Volume,Spend,Model 1,Model 2,Model 3,Model 4,variable,value,Cluster name,Level 0,Level 1,Level 2,Level 3
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000000088,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000000574,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000001175,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000001439,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000001608,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000001610,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000001925,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000002804,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000005507,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000006808,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000000454,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000001782,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000001786,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000001904,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000003126,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000003427,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000005843,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000007131,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000007288,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000010585,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000000289,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000000616,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000000620,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000000638,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000000723,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000005407,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000006341,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000006653,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000006961,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000007013,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000003306,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000006712,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,Global,ward_euclidean,24500.0,72278.45181001083,13,9,13,11,200000007135,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000006627,0.9999999999999998,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000002395,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000006843,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000006844,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000006846,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000007251,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000007252,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000007732,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000007977,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000008049,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000000088,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000000574,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000001175,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000001439,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000001608,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000001610,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000001925,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000002804,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000005507,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000006808,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000000454,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000001782,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000001786,0.9149897188102559,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000001904,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000003126,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000003427,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000005843,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000007131,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000007288,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000010585,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000000289,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000000616,0.8910709523206266,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000000620,0.8992432207535399,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000000638,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000000723,0.9326546919532314,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000005407,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000006341,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000006653,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000006961,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000007013,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000003306,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000006712,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",Global,ward_euclidean,176334.0,302549.66485078516,7,1,3,8,200000007135,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,Global,ward_euclidean,473550.0,966613.3889638338,5,0,5,0,200000006843,0.9999999999999999,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,Global,ward_euclidean,473550.0,966613.3889638338,5,0,5,0,200000002395,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,Global,ward_euclidean,473550.0,966613.3889638338,5,0,5,0,200000006627,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,Global,ward_euclidean,473550.0,966613.3889638338,5,0,5,0,200000006844,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
